All_2.25,229.92366632232495,209.35411418139398,188.78923451708624,168.20440286343657,147.51301235835652,126.68764221131562,105.3049328795205,83.9420462425015,64.45044529331908,48.79432592347579,38.658136465040485,30.98303434549931,25.013032409857583,20.330478178387015,16.74547714802154,13.833502674360012,11.356199466015093,9.4135129299344,7.823188145995301,6.591425676904285,5.6784254417300986
All_2.5,241.3737283367448,218.0413802266773,194.65881403057114,171.2758259250591,147.7810363219499,124.1773887232609,99.57200414899239,75.96649156303876,56.01419375330378,42.716126402705186,33.61752134680239,26.56154103813058,21.212930712256725,17.21894720798661,14.02257471577971,11.307283290671352,9.177413123939674,7.580755724970361,6.3909446309818785,5.454255859385586,4.6181985780772985
All_2.75,253.32207584249323,227.10285860826323,200.7906190289036,174.47593682203356,148.06499373798488,121.50819392471128,93.76354975300512,68.59735179871515,49.77620628224374,38.165246983303106,29.542551792740152,23.14537115572462,18.442854153030535,14.82005667790106,11.764855805462117,9.412299547141231,7.673985537508089,6.451873215503933,5.417621780656106,4.557729117310422,3.850247529969117
All_3.0,265.76120611022117,236.54894328167146,207.193846082363,177.81523867570968,148.36148483141307,118.60667521388349,87.94517159633457,62.005596222322204,45.24244917569621,34.35501081441794,26.30118842787638,20.54038920818431,16.26552114458501,12.746395142588678,10.047547851165477,8.063374198611315,6.7173200032881555,5.576026054086699,4.643919384125314,3.8850364659266616,3.260950413605851
All_3.25,278.6782218532761,246.36297786018298,213.8626090593039,181.2936589284461,148.6533621908567,115.43978087460879,82.22935382959577,56.69685695332604,41.69392950174593,31.16384259124757,23.867337147843834,18.4995719236254,14.354864465676203,11.140487920637016,8.787188211385429,7.2001951587957045,5.929578039931958,4.880395211832209,4.046118803531344,3.3647176053375496,2.8090776638777215
All_3.5,292.13250530727225,256.57306208586255,220.82367359006747,184.9301915827086,148.96007392388194,112.08762081585577,76.98723894493148,52.64317352679045,38.65938348222599,28.674935023054175,21.86672304105943,16.765548390828965,12.79493756744373,9.912337353646874,7.949588850396605,6.488171714654188,5.266607973857565,4.336091531679707,3.5655243554514975,2.9507840913526815,2.450194882363908
All_3.75,306.09721325479967,267.2350970238941,228.0823721521499,188.72295344674987,149.27570184106585,108.75513686587017,72.39445332213131,49.63615641263419,35.929680914155966,26.72603226814393,20.259421078855052,15.323564876383276,11.58486850377538,9.048593750265812,7.283191658553238,5.846193902056875,4.75124922408726,3.885189396191636,3.189129992117894,2.6179642065595923,2.16457940187995
All_4.0,320.6538850612976,278.2980420557323,235.6296313030923,192.67900631745897,149.6154700645165,105.49900308696184,68.17827170505666,47.13847022021319,33.821743725858155,25.100439495351644,18.79921333551021,14.076972540755474,10.632383889847874,8.383743640033519,6.679340409675,5.3356245216312574,4.325090478400037,3.5220804948854334,2.8725907921434035,2.354103054071114,1.9270002156883073
All_4.25,335.8465676353694,289.82961607752867,243.48651085375056,196.79187252851037,149.97099857518654,102.27356747981176,64.79486281971815,45.020058987336874,32.20765456114474,23.79560182621553,17.657239028402632,13.061876676022019,9.94895481753924,7.812480031387455,6.149003963436775,4.919070426464661,3.960892758324024,3.219258782850174,2.6147748147473315,2.1272809792072875,1.7151475305775592
All_4.5,351.6547611320851,301.83470541065634,251.67198092186004,201.079729579862,150.32751007166752,99.25110645935744,62.06487596930281,43.18215457481747,30.82495243801791,22.63822091710153,16.58013337954848,12.233478436026985,9.38718423348251,7.307627459356062,5.724454151811239,4.573478638440564,3.66847675515493,2.950206982576314,2.3846859142180628,1.917215625121432,1.5377560248434574
