EnergyScenario,50.0,62.5,75.0,87.5,100.0,112.5,125.0,137.5,150.0,162.5,175.0,187.5,200.0,212.5,225.0,237.5,250.0,262.5,275.0,287.5,300.0
All_2.25,5121.807525034702,4125.394276925396,3128.057056222222,2131.092038627301,1131.9676533153959,99.88647015717959,-981.0765300360331,-2069.941013827213,-3058.699328326724,-3735.6939754176274,-3886.9634336556933,-4036.2105993828027,-4173.9726644898665,-4279.629581653307,-4388.604474162869,-4496.070541654714,-4599.7972235545985,-4697.27467550617,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_2.5,5713.608543611614,4570.299321156318,3424.2091572131053,2278.97718121437,1126.1299286632,-68.36844135619907,-1322.2244626663844,-2522.9232520711753,-3530.9646356907792,-3789.1534328742587,-3963.766646720344,-4134.185082548338,-4255.229418930336,-4380.18866999993,-4504.042086229042,-4618.443513519227,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_2.75,6344.603629096197,5043.501429792626,3742.9981327139108,2440.4937790081576,1126.8027174247993,-246.77093235228222,-1665.1749696248878,-2950.520582148625,-3652.4059310691605,-3849.3982011245744,-4044.517370551225,-4203.3772027707155,-4345.84387820061,-4486.095745850437,-4616.743513519227,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_3.0,7015.083969090566,5543.882021957386,4077.008235264556,2608.003357866723,1128.074437583727,-426.7401238378028,-2006.1219191511268,-3341.690992993067,-3691.932531582921,-3914.00230394155,-4122.624062634172,-4280.3174720993675,-4438.2898613753905,-4589.86486744667,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_3.25,7726.635690146187,6076.90579044918,4432.642005735432,2788.772318798816,1130.1550396167308,-620.4624746074041,-2322.8619633660687,-3483.5500858375494,-3730.1898222022705,-3977.532501362718,-4182.389724663143,-4358.390534144747,-4536.7963153852525,-4697.874675506169,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_3.5,8479.262465388281,6643.703894068492,4809.4871818607135,2974.9559782784404,1128.0711758494508,-850.0991812139905,-2649.2877456475035,-3495.2170017051794,-3773.4937204606595,-4043.529190898204,-4248.574634461433,-4447.975983540323,-4629.076563450549,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_3.75,9281.319886994774,7244.097269089656,5210.962356241124,3174.8744520848313,1125.3202836807702,-1068.4561461284975,-2990.959970858064,-3507.4815232218834,-3816.7636330814853,-4098.2000148719235,-4314.664724479941,-4530.537436601704,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_4.0,10129.392252913947,7878.2144219835445,5636.54492726625,3387.657278060504,1125.5849624537432,-1248.2763616198622,-3176.9096128835345,-3524.480646767881,-3863.3609787176865,-4149.750328050229,-4390.721479638517,-4615.658513519227,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_4.25,11027.946767898777,8555.529110462521,6087.542970138149,3608.4839283331794,1120.627755419876,-1431.0619695739852,-3182.2974395851006,-3539.370822496788,-3909.8912270631727,-4200.569910542592,-4462.327495619248,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_4.5,11981.370378879124,9272.512957041808,6563.001569646677,3848.0388385189817,1114.312048116703,-1630.3357022189348,-3159.835640612861,-3556.9531592695157,-3962.413592184121,-4257.144209610276,-4534.611315385252,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_4.75,12991.815838861323,10030.091169239233,7072.068332643573,4099.732533917191,1116.7086000371507,-1825.9194734539687,-3139.6176040648743,-3575.959138644608,-3998.914445499015,-4316.673501947637,-4613.458513519227,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
All_5.0,14061.475321787333,10836.825564644168,7611.049398982136,4371.857607405784,1109.5927836259812,-2054.1792098751107,-3113.651667794001,-3593.2384435018034,-4032.7768531621164,-4371.155802771039,-4700.964050645276,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001,-4708.050000000001
