All_2.25,233.6761260876203,226.65142781851097,219.65353392454986,211.6822034199924,203.42606544567985,196.04123779861132,189.73124818973224,186.07303364176616,180.14410799638853,162.59506948995065,155.07578083366164,147.4142047274974,139.1351953000378,132.90458165916328,127.52034955822937,123.10463693030317,118.15908660579105,110.43666098419665,105.7732794740945,101.73717308431038,97.87936047660365
All_2.5,237.96085379568882,229.7391073490915,221.82983217339307,212.93031852917736,203.45013292962395,195.05382320943428,189.08463608495856,184.598289722308,170.8827985171073,156.85727955542995,149.25921086338926,139.74684944981362,132.81033597271366,126.93772993511556,122.12329922465909,116.04576149822157,108.2242279335427,103.53213626566654,99.19776924313828,95.2850248047844,91.67728901545655
All_2.75,242.5589447422577,233.09873035374574,224.00764505577865,214.24637333677148,203.47713165562575,193.93480433784458,188.35497004071726,180.91315186923927,160.966129931727,152.1205018795808,142.9697112909372,133.9616913958931,127.428118382629,122.0291910026369,115.55509976891042,107.26130041254318,102.28995902856232,97.66474875400188,93.57118514904452,89.75070114704361,86.37287526414423
All_3.0,247.50862192622245,236.72946012444493,226.32805957786852,215.63663890225158,203.51279910479005,193.0716433994198,185.80015545736387,174.60467483423994,156.23821754033588,147.66761768819745,136.64520347651725,129.05748625785608,122.90949358593205,116.84815715516545,107.24842605244739,101.91880126865365,96.97438253764003,92.5545109960417,88.64290063388815,84.95442106631329,81.58812224782763
All_3.25,252.84884875523625,240.6470220614417,228.81670135726603,217.09632565074548,203.55145865817732,192.61710534483169,185.837463361253,163.14274540751325,151.9549117319982,142.4908173891946,131.999884642981,124.84358069985657,118.93794877713658,108.51542143214444,102.3996401555024,97.07698980405917,92.26461147188343,88.14279263468418,84.11627644309583,80.7487031917676,77.53804074183704
All_3.5,258.5312241590001,244.84565290074897,231.46062420928706,218.4974431179135,203.58113505350963,192.51958251666045,182.99666143529987,159.3752648493956,148.62224593387756,136.72823786327467,127.81130281112863,121.08697053167317,112.80318402154413,103.74363062424047,97.9097832991548,92.702614883629,88.26921179630934,83.99871702967017,80.38870741819774,76.9100007451734,73.85102789260073
All_3.75,264.6347589342725,249.33692975021336,234.32978549184264,220.00300603734837,203.63583573814495,190.40915265839095,177.77295807728476,155.58983436221448,145.68387374038636,132.5529774826003,124.31700967285823,117.49518172246887,105.9798037637062,99.60962815032526,93.8857975588848,89.00921027655198,84.44536348708073,80.54079305962418,76.77428919881942,73.60483834005935,70.69943457451195
All_4.0,271.1222443343894,254.15083323571608,237.48351164319598,221.57454519722393,203.85469699081577,189.44223240779283,167.68293821682025,152.09161996809368,141.60116103964899,128.9833726020695,121.16459905821759,112.27774669386461,102.10712729109324,95.89086147066847,90.39942995259915,85.44666918918264,81.22341098699115,77.17140737620045,73.75605551743345,70.66134632986234,67.72561233872092
All_4.25,278.01540269630465,259.2886904673469,240.8527770380376,223.23900598525188,204.2666453212095,188.70049838999302,163.5473470146066,148.91816550475633,137.05688527920987,125.79632454593039,117.89415619178497,105.61682947755274,98.62289590691682,92.39888161596473,87.13206099509021,82.42298953549374,78.07823487812821,74.3232244851041,70.98785958046841,67.88202636929798,65.18599050385171
All_4.5,285.3511600760728,264.7705260146929,244.45592858866056,225.04237209933117,204.84045797051027,189.62041855349307,161.01826008612665,146.11666035544366,132.54807936784172,122.88547994871018,115.03974629047157,102.20867456265242,95.32206909802687,89.43024114115097,84.17153974749107,79.53843591475284,75.31420549027366,71.71628283109845,68.35164166227449,65.50052706476788,62.796665346637646
