Category,Region,2020,2025,2030,2035,2040,2045,2050
1.5°C+2°C,R5ASIA,34.845800000000004,40.53397847372211,48.5135950927734,54.43132235861804,63.18804647423772,71.68611451415629,81.34997235971272
1.5°C+2°C,R5LAM,5.192188897552731,6.036545596352292,7.247341600182264,8.480136578779028,10.224273821879684,12.382484256,14.764953765498003
1.5°C+2°C,R5MAF,6.670662182128655,8.078611951043916,9.660016467225894,11.724006583515475,14.911703675805647,19.668915018502886,25.513246006341785
1.5°C+2°C,R5OECD90+EU,33.63340057288012,34.124016726661864,37.910566744154295,42.25123436525078,47.34344917206624,52.1629149017088,59.58486438684905
1.5°C+2°C,R5REF,4.2305,4.575908638106286,5.039470122390208,5.562929268768617,6.346479409647228,7.261471610271178,8.3115
